[ 2013-02-27T05:55:38+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T14:23:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
[ 2013-02-27T14:23:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001221s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home` WHERE ( 1=1 ) LIMIT 1 
[ 2013-02-27T14:23:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004693s SQL = SELECT * FROM `ts_home` WHERE ( 1=1 ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T14:23:03+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: type 6ef2e9e9bbd218eefe35cdd1e943883c.php 第 63 行.
[ 2013-02-27T06:23:04+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:04+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:04+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.004539s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:23:04+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.001805s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = '51' ) LIMIT 1 
[ 2013-02-27T14:23:04+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.000728s SQL = SELECT * FROM `ts_home_history` WHERE ( `homeid` = '51' ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T14:23:04+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined variable: taglibs ThinkTemplate.class.php 第 254 行.
[ 2013-02-27T14:23:04+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [2] Invalid argument supplied for foreach() ThinkTemplate.class.php 第 254 行.
[ 2013-02-27T14:23:04+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined variable: taglibs ThinkTemplate.class.php 第 254 行.
[ 2013-02-27T14:23:04+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [2] Invalid argument supplied for foreach() ThinkTemplate.class.php 第 254 行.
[ 2013-02-27T06:23:06+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:06+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:06+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | SQL:  RunTime:0.004081s SQL = SHOW COLUMNS FROM ts_user
[ 2013-02-27T14:23:06+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | SQL:  RunTime:0.001782s SQL = SELECT `realname` FROM `ts_user` WHERE ( `id` = '1' ) LIMIT 1 
[ 2013-02-27T14:23:06+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 13 行.
[ 2013-02-27T14:23:06+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | SQL:  RunTime:0.003966s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:23:06+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | SQL:  RunTime:0.001313s SQL = SELECT * FROM `ts_home_history` WHERE ( `id` = '14' ) LIMIT 1 
[ 2013-02-27T06:23:08+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:08+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003347s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001677s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004626s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.000814s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004515s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 93 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price1 HomeAction.class.php 第 99 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price2 HomeAction.class.php 第 100 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 101 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square1 HomeAction.class.php 第 117 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square2 HomeAction.class.php 第 118 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 133 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 134 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: hometypeid HomeAction.class.php 第 135 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001705s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home` WHERE ( 1=1 ) LIMIT 1 
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001836s SQL = SELECT * FROM `ts_home` WHERE ( 1=1 ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T14:23:08+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: type 6ef2e9e9bbd218eefe35cdd1e943883c.php 第 63 行.
[ 2013-02-27T06:23:10+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:10+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:10+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.007552s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:23:10+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.002283s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = '51' ) LIMIT 1 
[ 2013-02-27T14:23:10+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=index&homeid=51 | SQL:  RunTime:0.001558s SQL = SELECT * FROM `ts_home_history` WHERE ( `homeid` = '51' ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T06:23:12+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:12+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:12+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | SQL:  RunTime:0.004041s SQL = SHOW COLUMNS FROM ts_user
[ 2013-02-27T14:23:12+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | SQL:  RunTime:0.001386s SQL = SELECT `realname` FROM `ts_user` WHERE ( `id` = '1' ) LIMIT 1 
[ 2013-02-27T14:23:12+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 13 行.
[ 2013-02-27T14:23:12+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | SQL:  RunTime:0.003560s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:23:12+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=edit&id=14 | SQL:  RunTime:0.002057s SQL = SELECT * FROM `ts_home_history` WHERE ( `id` = '14' ) LIMIT 1 
[ 2013-02-27T06:23:14+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:14+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:14+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | SQL:  RunTime:0.003636s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:23:14+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | SQL:  RunTime:0.000936s SQL = UPDATE `ts_home_history` SET `homeid`='',`userid`='1',`username`='许飞',`remark`='dddf',`updatetime`=1361946194 WHERE ( `id` = '14' )
[ 2013-02-27T14:23:14+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=update | NOTIC: [8] Undefined variable: publicCss a604f4aaa14c3de8abe4275a7ae9b903.php 第 7 行.
[ 2013-02-27T06:23:15+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:15+00:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:15+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.005346s SQL = SHOW COLUMNS FROM ts_home_history
[ 2013-02-27T14:23:15+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 16 行.
[ 2013-02-27T14:23:15+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined index: homeid HomeHistoryAction.class.php 第 17 行.
[ 2013-02-27T14:23:15+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | SQL:  RunTime:0.001130s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home_history` WHERE ( `homeid` = null ) LIMIT 1 
[ 2013-02-27T14:23:15+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: list 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 15 行.
[ 2013-02-27T14:23:15+08:00 ] /trunk/index.php?app=house&mod=HomeHistory | NOTIC: [8] Undefined variable: page 6cf5e8e9a533f1d0f2e9e0608f3ece1d.php 第 20 行.
[ 2013-02-27T06:23:21+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:21+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.003757s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.000862s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004526s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.000803s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004700s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 93 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price1 HomeAction.class.php 第 99 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price2 HomeAction.class.php 第 100 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 101 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square1 HomeAction.class.php 第 117 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square2 HomeAction.class.php 第 118 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 133 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 134 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: hometypeid HomeAction.class.php 第 135 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.000845s SQL = SELECT COUNT(id) AS tp_count FROM `ts_home` WHERE ( 1=1 ) LIMIT 1 
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001429s SQL = SELECT * FROM `ts_home` WHERE ( 1=1 ) ORDER BY `id` desc LIMIT 0,10 
[ 2013-02-27T14:23:21+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: type 6ef2e9e9bbd218eefe35cdd1e943883c.php 第 63 行.
[ 2013-02-27T06:23:35+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:35+00:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | SQL:  RunTime:0.004006s SQL = SHOW COLUMNS FROM ts_user
[ 2013-02-27T14:23:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | SQL:  RunTime:0.001007s SQL = SELECT `realname` FROM `ts_user` WHERE ( `id` = '1' ) LIMIT 1 
[ 2013-02-27T14:23:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 17 行.
[ 2013-02-27T14:23:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 26 行.
[ 2013-02-27T14:23:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 33 行.
[ 2013-02-27T14:23:35+08:00 ] /trunk/index.php?app=house&mod=HomeHistory&act=add&homeid=51 | NOTIC: [8] Undefined variable: vo a610b92420cb0b2efb822297169630d9.php 第 38 行.
[ 2013-02-27T06:23:39+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2048] Declaration of XdataModel::save() should be compatible with that of Model::save() XdataModel.class.php 第 0 行.
[ 2013-02-27T06:23:39+00:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: banip App.class.php 第 493 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004893s SQL = SHOW COLUMNS FROM ts_home_type
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001325s SQL = SELECT id,name FROM `ts_home_type` WHERE ( `status` = 1 )
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [2] Missing argument 5 for getChildTree(), called in D:\Zend\Apache2\htdocs\trunk\apps\house\Lib\Action\HomeAction.class.php on line 8 and defined extend.php 第 2484 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.008269s SQL = SHOW COLUMNS FROM ts_home_region
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.001054s SQL = SELECT * FROM `ts_home_region` WHERE ( `status` = 1 ) ORDER BY id
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined variable: name extend.php 第 2508 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | SQL:  RunTime:0.004547s SQL = SHOW COLUMNS FROM ts_home
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 90 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 93 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price1 HomeAction.class.php 第 99 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: price2 HomeAction.class.php 第 100 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 101 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square1 HomeAction.class.php 第 117 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: square2 HomeAction.class.php 第 118 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: publish HomeAction.class.php 第 133 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homesize HomeAction.class.php 第 134 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: hometypeid HomeAction.class.php 第 135 行.
[ 2013-02-27T14:23:39+08:00 ] /trunk/index.php?app=House&mod=Home&act=index | NOTIC: [8] Undefined index: homeregionid HomeAction.class.php 第 136 行.
